channel_title,no_of_vids,trending_date,title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled
THE PAGE（ザ・ページ）,21,18.14.02,＜仮想通貨流出＞コインチェックが会見　業務改善計画を提出（2018年2月13日）,25,2018-02-13T11:24:11.000Z,30605,102,38,44,False
mayu,20,18.07.02,有賀さつきの事件に対し、元旦那が放った「ある一言」にファンから涙の嵐…【mayu】,24,2018-02-06T06:40:12.000Z,43853,0,0,13,False
はっちゃんねる,20,18.14.02,【ポケモンGO】強風ポケ活！ボーマンダ・メタグロスへ大躍進！？【ブースト】,20,2018-02-13T10:00:05.000Z,40141,549,75,87,False
赤髪のともの実写チャンネル!!,20,18.07.02,【バレンタイン】材料たったの2つで絶品ガトーショコラを作る!【赤髪のとも】,26,2018-02-06T08:00:01.000Z,120824,5699,89,699,False
ゆきりぬ,20,18.11.02,あの人にバレンタインチョコを渡しました。,24,2018-02-10T11:57:05.000Z,196031,4328,263,1457,False
芸能黙示録,20,18.16.02,「平野歩夢は金が妥当」専門家の語った”その理由”に一同納得！「ショーン・ホワイトは誤審に救われた。アユムは自らのスノーボードを貫いた」,25,2018-02-15T12:09:04.000Z,17866,301,42,28,False
アニプレックス,20,18.09.02,アニメ『衛宮さんちの今日のごはん』第二話「鮭ときのこのバターホイル焼き」,1,2018-02-08T03:07:11.000Z,343253,8871,105,1258,False
スカッとDQN返し ほのぼのストーリー！！【泣けます(;_;)】,20,18.09.05,私『残業で遅くなる』彼氏「きみの予定なんか興味ない！」→私『明日友達と食事してくる』彼氏「興味ない話やめろよて！」→予定を伝えるのをやめたら…,24,2018-05-08T13:00:10.000Z,5553,29,14,6,False
DRIFT STATION,20,18.09.02,ドリ天 Vol 48 ① 谷口信輝 モテ男のステアリングワーク四十八手,2,2018-02-08T03:01:10.000Z,10296,123,4,7,False
最新政治動画,20,18.09.02,立民・本多平直　イキって香典追及した結果・・・,25,2018-02-08T05:27:07.000Z,11112,66,8,35,False
Riko,20,18.18.02,羽生結弦と宇野昌磨が９年前の約束を果たし涙が止まらない...平昌五輪で金・銀フィニッシュにファン感動…,22,2018-02-17T11:12:23.000Z,152509,561,107,24,False
通山まさこ,20,18.08.02,すぐキレるポメラニアン55 ふて寝するポメラニアン,15,2018-02-07T05:35:37.000Z,79505,0,0,0,True
ロシアンブルー,20,18.19.02,羽生結弦がフェルナンデスへセレモニーでとった”ある行動”に一同驚愕！,24,2018-02-18T14:27:47.000Z,15278,71,14,7,False
ABS-CBN Entertainment,20,18.26.02,GGV: Nathalie shares how her showbiz career started,24,2018-02-25T22:59:05.000Z,99640,591,11,46,False
フジテレビ番組動画,20,18.11.02,【公式】フジテレビ『おじゃMAP！！』香取の頭からなぜか大量の砂利が！？,24,2018-02-10T09:00:04.000Z,35521,3579,28,0,True
はらぺこツインズ,20,18.08.03,【大食い】餃子500個！【双子】,24,2018-03-07T11:00:03.000Z,84430,1417,224,535,False
チラッと芸能たいむ,19,18.12.02,中居正広の残留理由が判明しSMAP合流時期が明らかに!?草なぎ剛らに伝えた譲れない”ある条件”に一同納得！,24,2018-02-11T09:57:59.000Z,10908,346,23,4,False
ハロ！ステ,19,18.22.02,モー娘。20周年企画、モー娘。'18の定点観測、つばき・Juice=Juiceライブ映像、佐々木莉佳子コーデ紹介 MC：山岸理子【ハロ！ステ#258】,10,2018-02-21T12:00:00.000Z,56117,951,41,334,False
スカッとちゃんぷ,19,18.18.03,スカッとする話 癌になった私。闘病中、 わざわざ病院に来て、 「香典の前払い」と姉と母が笑いに来た。 →その後姉と母は地獄へ(スカッとちゃんぷ),24,2018-03-17T22:00:01.000Z,13293,124,4,8,False
maidigitv,19,18.08.02,乃木坂46白石麻衣、西野七瀬らがクールな男装姿に！メンズスーツ着こなしダンスも　 「はるやま/P.S.FA フレッシャーズキャンペーン」新CMが公開,24,2018-02-07T05:06:27.000Z,444621,6736,293,1812,False
Shinya Radio,19,18.09.02,2018.02.08 ナインティナイン岡村隆史のオールナイトニッポン,22,2018-02-08T18:14:39.000Z,14837,0,0,0,False
パオパオチャンネル,19,18.13.03,二人の演技力を試しましょう、キズナアイ面接,24,2018-03-12T11:00:04.000Z,170910,12743,61,1290,False
てんちむCH/ tenchim,19,18.11.02,【料理】花嫁修業は続いてます【低糖質】,24,2018-02-11T02:00:00.000Z,27653,706,391,514,False
PewDiePie,19,18.20.02,How I Made My Millions! (and so can you) 💰💰💰,24,2018-02-19T19:54:16.000Z,2404042,169271,3190,20262,False
Naokiman show,19,18.22.02,宇宙の法則・３・６・９が意味するものとは・・・,24,2018-02-21T11:33:34.000Z,71051,2931,36,1345,False
COLOPL CHANNEL,19,18.13.03,【黒猫のウィズ】Birth Of New Order PV,20,2018-03-12T06:45:14.000Z,94615,962,65,167,False
channel癒し,19,18.25.02,【２月２４日今日の シャンシャン 一家】～下りるに下りれないシャンシャン～【パンダ生活チャンネル】,15,2018-02-24T12:00:01.000Z,12211,95,3,6,False
SankeiNews,19,18.19.02,大阪・ＪＲ京橋駅近くで刃物男　警官が発砲,25,2018-02-18T06:25:49.000Z,44587,80,9,40,False
BANGTANTV,19,18.15.02,[BANGTAN BOMB] BTS' exciting Game room #1 - BTS (방탄소년단),10,2018-02-15T08:00:04.000Z,539149,152693,270,9993,False
XU GAMES,19,18.12.03,刻刻 第10話「㐧拾刻」,22,2018-03-11T16:17:22.000Z,6841,33,12,5,False
新しい地図,19,18.09.02,「クソ野郎と美しき世界」特報映像！,24,2018-02-09T01:00:05.000Z,33053,2789,16,53,False
ポッキー / PockySweets,19,18.10.02,風邪が治りかけの時にプレイすると喉がぶっ壊れるゲーム,20,2018-02-09T11:36:38.000Z,229903,7577,147,1559,False
KBSKpop,19,18.24.02,뮤직뱅크 Music Bank - BOSS - NCT U.20180223,24,2018-02-23T14:41:47.000Z,402396,41065,183,0,True
アシタノワダイ,19,18.07.02,東京ディズニーリゾートの元キャストが暴露した秘密5選,25,2018-02-06T06:08:49.000Z,96255,1165,277,545,False
PDSKabushikiGaisha,18,18.23.02,汚い大量の10円をピカピカにするぞ!! 【実験】  PDS,24,2018-02-22T08:45:10.000Z,231080,3008,925,605,False
カズ飯/Cooking Kazu,18,18.22.02,最強おつまみ！スペアリブのビール煮,26,2018-02-21T11:00:08.000Z,64244,1352,61,286,False
Motion Station,18,18.08.05,"2nd Quarter, One Box Video: Cleveland Cavaliers vs. Toronto Raptors",17,2018-05-08T01:27:59.000Z,148345,343,35,32,False
RamSar Media Pvt. Ltd,18,18.16.02,"Jire Khursani, 15th February 2018, Full Episode 540",24,2018-02-15T15:45:00.000Z,110574,0,0,229,False
I'm HANAMASA,18,18.23.04,I'm Hanamasa はじめまして。,15,2018-04-22T10:00:08.000Z,37310,1504,32,168,False
vincent capote,18,18.22.02,【大興奮！】女子パシュート金メダル!!,17,2018-02-21T15:39:01.000Z,12321,82,12,7,False
ラブ川食堂,18,18.18.02,たった10分で子供も大好きハンバーグ丼！,24,2018-02-17T10:00:02.000Z,36974,1340,69,179,False
スイーツちゃんねる あんみつ Sweets Channel Anmitsu,18,18.17.02,【食べ放題】ラスト20分でデザートを食べまくる！ビタースイーツビュッフェの続きma--booさんと♪【スイーツちゃんねるのランチ】,22,2018-02-16T12:54:11.000Z,11346,178,26,37,False
まーさんガレージ/Ma-san Garage,18,18.02.03,12万円のBMWを買ってみた,2,2018-03-01T08:29:07.000Z,54543,844,54,229,False
クローバーチャンネル,18,18.19.02,【吹いたら負け】話題の面白い画像集,22,2018-02-18T07:53:37.000Z,97981,556,66,254,False
KAZUYA CHANNEL GX,18,18.09.02,＜平昌五輪＞世界中が(ある意味)泣く？君は生き残れるか!?お湯無し･暖房無し･防寒薄っ！チケットずっと発売中！,25,2018-02-08T09:00:05.000Z,16261,319,36,53,False
AndykunTOP,18,18.07.03,TOP７車の防犯カメラで捕えた怖い瞬間！,24,2018-03-06T09:00:01.000Z,81521,141,346,132,False
KADOKAWAanime,18,18.10.02,【オーバーロードⅡ】第6話予告「拾う者、拾われる者」《ノーマルver.》,1,2018-02-09T09:00:03.000Z,120191,802,19,162,False
今日ヤバい話を聞いた,18,18.15.02,平野歩夢が笑顔を絶対見せない理由に一同驚愕...平昌五輪でここまでの男は他にいない...,24,2018-02-15T04:52:23.000Z,19010,337,41,32,False
M.S.S Project Channel,18,18.13.03,【日刊Minecraft】メサバイオームの地下を探索した結果！？真・最強の匠は誰か！？絶望的センス4人衆がMinecraftをカオス実況第八話！,20,2018-03-12T09:00:03.000Z,29644,442,19,53,False
スカッとする話,18,18.17.02,ワンピース８９５ー日本語のフル,1,2018-02-16T11:31:49.000Z,577951,900,785,1048,False
MADE마데,18,18.14.02,[아라시/嵐] 아라시 금발 컬렉션,22,2018-02-13T10:28:04.000Z,56261,979,33,180,False
BandaiChannel,17,18.01.03,『ガンダムビルドファイターズ バトローグ』第3話,1,2018-03-01T03:00:00.000Z,2776,28,0,11,False
ひのき猫,17,18.09.02,お風呂で揃って首を振る子猫たちに癒される,15,2018-02-07T21:43:45.000Z,36586,805,18,69,False
コピペ漫画館,17,18.02.03,笑えるコピペを漫画化してみた Part 37 【マンガ動画】,24,2018-03-01T10:00:04.000Z,259162,2383,176,498,False
【レペゼン地球】公式,17,18.14.02,"【ダメ、絶対】最近,流行ってる○○○の取引に密着24時『レペゼン地球』",24,2018-02-12T09:00:02.000Z,275058,8321,158,750,False
トクサンTV【A&R】,17,18.13.02,モンスターサワダ逆風切り裂くで120m特大HR！強烈な一振りで球場騒然・・,26,2018-02-12T10:49:21.000Z,73281,731,39,518,False
マックスむらい,17,18.16.02,大切なお知らせ。5年間ありがとうございました。,24,2018-02-15T11:04:10.000Z,189096,2457,1307,494,False
T.Mチャンネル,17,18.23.02,国分太一  ゴチメンバーの大杉漣さんについて・・・この報道を望んでないと思います。,22,2018-02-21T23:44:18.000Z,1250740,3942,538,0,True
xiangmaru,17,18.05.03,2018/03/04 ずっこけるシンシンと大はしゃぎのシャンシャン,23,2018-03-04T07:58:45.000Z,9650,57,7,1,False
VAMBIヴァンビ,17,18.25.02,【兄弟で歌う】Butter-fly/和田光司 〜デジモンアドベンチャー tri. OP 歌ってみた〜【Butter-Fly (Digimon Adventure tri. OP)】,24,2018-02-24T11:00:17.000Z,131376,5886,208,1453,False
CHほしのこ,17,18.09.03,【夜ご飯の支度】コストコのプルコギを肉じゃがに♡【ブリの照り焼き・サラダも】,26,2018-03-08T10:00:00.000Z,79254,2180,161,412,False
湖南卫视芒果TV官方频道 China HunanTV Official Channel,17,18.10.02,【ENG SUB全球】《歌手2018》第5期 20180209：KZ谭定安磁性嗓音惊艳四座 Jessie J再现激情霹雳舞 The Singer EP5【湖南卫视官方频道】,24,2018-02-09T15:42:13.000Z,445775,4290,266,2420,False
cafe de Bi Bi,17,18.08.02,菅田将暉＆山﨑賢人 新MVの急接近シーン＊冷静にダメ出し,24,2018-02-07T08:50:55.000Z,223565,1714,35,154,False
たすくこま,17,18.20.02,【替え歌】私以外私じゃないの『私意外とデブじゃないの』- ゲスの極み乙女。 うた：たすくこま,10,2018-02-19T10:30:14.000Z,39641,1736,17,565,False
SUSURU TV.,17,18.11.02,本場横浜女子も認める家系ラーメンをすする 渋谷 横浜家系 侍【飯テロ】SUSURU TV.第828回,24,2018-02-10T09:30:01.000Z,101556,1195,106,261,False
ぴんふ,17,18.11.02,大雪の日のインコたち,15,2018-02-10T11:15:23.000Z,25544,1046,11,131,False
。か.ねこあや,17,18.13.03,【激安】１万円持って新大久保で買い物した【大量】,22,2018-03-12T09:00:04.000Z,41436,658,47,130,False
Nhacu Hacu,17,18.09.02,クレイジージャーニー  2018年2月7日 180207,24,2018-02-07T16:56:53.000Z,292922,764,134,230,False
にゃんねる,17,18.06.03,猫と話せる方法を思いついた！！,15,2018-03-05T10:00:02.000Z,32816,1989,12,189,False
艦これいろいろチャンネル,16,18.09.02,艦これ　おもしろ漫画 集めてみた  365,23,2018-02-07T23:00:01.000Z,9114,36,4,13,False
天才天界,16,18.09.02,日本人は「特別」ではない！日本人は「異質」なのだ！,24,2018-02-08T12:10:28.000Z,9946,231,16,186,False
xxS-M-A-Pxx,16,18.11.02,2月10日【中居正広 ON & ON AIR】で、炊飯器やライブを語る！,24,2018-02-10T15:02:46.000Z,7202,199,6,5,False
りりバイオレット,16,18.16.02,それぞれの安らぎ‥,15,2018-02-15T09:23:42.000Z,22936,1089,14,345,False
シネマトゥデイ,16,18.07.02,榮倉奈々、衝撃の死んだふり！映画『家に帰ると妻が必ず死んだふりをしています。』特報,1,2018-02-06T02:30:00.000Z,108408,1336,74,201,False
乃木坂 46 OFFICIAL YouTube CHANNEL,16,18.22.02,伊藤万理華 『はじまりか、』,10,2018-02-21T07:00:00.000Z,385409,31020,256,3373,False
議論系チャンネル 「これって、どう思う?」,16,18.06.04,大谷翔平のホームランに田中将大が放った”ある一言”に一同驚愕...エンゼルス vs ヤンキースへの宣戦布告,25,2018-04-05T14:04:39.000Z,28558,69,38,10,False
プライムニュース最新2017年2,16,18.09.02,プライムニュース 最新 2018年2月8日,25,2018-02-08T13:04:29.000Z,17433,57,13,15,False
RED Memory,16,18.10.02,【DIY】初めての真空成型でチョコレート作ってみた,2,2018-02-09T10:00:01.000Z,34953,429,47,114,False
Trần Văn Nam,16,18.07.02,二階堂ふみが大ファン！？ガンバレルーヤの女優さんシリーズｗｗｗ（小雪、多部未華子）,24,2018-02-06T01:37:16.000Z,37906,154,49,69,False
KyodoNews,16,18.17.02,「帰ってきてほっとした」 スノボ 銀 平野選手,25,2018-02-16T09:11:06.000Z,22739,245,5,0,True
LaLiga Santander,16,18.11.02,Resumen de Real Madrid vs Real Sociedad (5-2),17,2018-02-10T23:00:01.000Z,296617,3445,282,275,False
Figure SkatingTV,16,18.19.02,宇野昌磨先生の天然さく裂でリプニツカヤ「おかん」になる。でも「彼が大好き。彼のプログラム全部みた。カッコイィ」平昌五輪2018Figure SkatingTV,17,2018-02-18T02:55:44.000Z,71577,187,63,49,False
GOLAZO TV,16,18.09.02,Valencia vs Barcelona 0-2 - All Goals & Extended Highlights - La Copa 08/02/2018 HD,17,2018-02-08T22:25:56.000Z,3077741,25699,1375,2221,False
キニナル2chch,16,18.03.04,夫「お前は実の兄と浮気してるだろ！」私「は？」夫「お前の兄からの留守電を録音してる」→聞いてみたら・・・,24,2018-04-02T09:00:01.000Z,16108,28,25,5,False
SUSHI RAMEN【Riku】,16,18.05.05,鈴で服を作ってみたらチリチリ可愛いすぎた！！,24,2018-05-04T10:00:12.000Z,750703,41644,1097,5535,False
UmeCider,16,18.20.02,モーニング娘。'18 『五線譜のたすき』 TGL180219,24,2018-02-19T16:25:24.000Z,16869,355,7,67,False
エンタメペンギンJP,16,18.08.02,TWICEが新曲「Candy Pop」の振り付け指導とインタビュー！ZIP,24,2018-02-06T22:10:54.000Z,95266,1438,44,117,False
秦拓馬☆俺達。チャンネル,16,18.25.02,歯がヤバすぎる魚に噛まれて流血する事態に…【フロリダ釣行】,17,2018-02-24T10:00:03.000Z,30417,230,29,30,False
AKB48,16,18.28.02,【MV full】ジャーバージャ / AKB48[公式],10,2018-02-27T19:00:00.000Z,206305,7032,807,1299,False
MAIチャン,15,18.02.04,大谷翔平　メジャー初登板速報,24,2018-04-01T20:44:08.000Z,18932,30,8,39,False
【レペゼン地球】曲チャンネル,15,18.10.03,【レペゼン地球】36thシングル『轍』,24,2018-03-09T09:38:26.000Z,170144,7308,212,929,False
さんこいち,15,18.25.02,【検証】運動神経がないやつらでバク転って何時間でできるの！？,24,2018-02-24T10:00:02.000Z,280950,7793,149,905,False
Love Japan,15,18.23.02,バイキング 2018年2月22日 180222,25,2018-02-22T07:28:28.000Z,9242,17,8,2,False
かご猫 Ｂｌｏｇ,15,18.09.02,のせ猫 x みかんの皮帽子　180209,15,2018-02-09T01:00:03.000Z,2524,248,5,27,False
JPN DORUDORU,15,18.07.03,超怖い心霊 Ghost Live Distribution,24,2018-03-06T17:03:49.000Z,30069,231,36,27,False
DaisyxBTS 07,15,18.19.04,BTS Japan Fanmeeting Vol 4 Day1 - Happy Ever After (방탄소년단/ 防弾少年団),24,2018-04-18T17:12:40.000Z,87344,5182,45,434,False
ワーナー ブラザース 公式チャンネル,15,18.22.02,映画『BLEACH』特報【HD】2018年7月20日（金）公開,1,2018-02-21T05:17:53.000Z,685019,0,0,0,True
禁断ボーイズ,15,18.13.03,Twitterで超バズった『スケート少女』がスゴ技を披露してくれましたwww,24,2018-03-12T09:03:33.000Z,221381,6850,478,957,False
Siro Channel,15,18.17.05,【毎朝必見】バーチャルYouTuber運動会の最初はこれ【約束♡】,1,2018-05-16T10:00:07.000Z,81491,5151,108,1026,False
